Year,Player,Team,Games,PA,SB,ISO,Babip,CS,Spd,GB/FB,LD,GB,FB,IFFB,HR/FB,IFH,BUH,Pull,Cent,Oppo,Soft,Med,Hard,O-Swing,Z-Swing,Swing,O-Contact,Z-Contact,Contact,Zone
2019.0,Robbie Grossman,Athletics,138.0,482.0,9.0,0.107,0.288,4.0,4.9,1.18,25.1,40.6,34.3,5.2,5.2,5.1,0.0,29.8,41.4,28.9,15.8,49.7,34.5,18.9,63.7,38.2,70.0,91.8,85.7,43.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,Chad Pinder,Athletics,22.0,55.0,0.0,0.137,0.297,0.0,0.9,1.36,13.2,50.0,36.8,7.1,7.1,10.5,0.0,34.2,42.1,23.7,18.4,36.8,44.7,32.7,74.7,51.9,51.4,83.1,72.2,45.7
2017.0,Chad Pinder,Athletics,87.0,309.0,2.0,0.22,0.292,1.0,3.5,1.03,19.2,40.9,39.9,5.2,19.5,10.1,0.0,34.2,38.3,27.5,14.0,52.8,33.2,31.7,74.4,51.7,48.0,83.8,72.1,46.7
2018.0,Chad Pinder,Athletics,110.0,333.0,0.0,0.178,0.325,2.0,2.8,1.18,19.2,43.8,37.0,9.1,16.9,3.3,0.0,37.7,36.8,25.5,13.2,40.6,46.2,35.9,77.6,54.2,60.7,83.7,75.2,44.0
2019.0,Chad Pinder,Athletics,124.0,370.0,0.0,0.176,0.284,1.0,2.1,1.67,21.9,48.8,29.3,10.7,17.3,3.2,0.0,36.6,39.7,23.7,16.3,42.8,40.9,31.7,77.8,51.6,62.2,84.5,76.8,43.3
2015.0,Keon Broxton,Pirates,7.0,2.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,20.0,80.0,50.0,0.0,75.0,60.0,50.0
2016.0,Keon Broxton,Brewers,75.0,244.0,23.0,0.188,0.373,4.0,6.5,1.49,25.0,44.8,30.2,2.9,25.7,5.8,75.0,40.0,40.0,20.0,13.3,43.3,43.3,22.1,68.0,42.3,39.4,75.9,65.2,44.0
2017.0,Keon Broxton,Brewers,143.0,463.0,21.0,0.2,0.323,7.0,7.4,1.3,20.3,45.1,34.6,3.7,24.4,8.4,50.0,36.5,35.7,27.8,17.0,47.7,35.3,27.0,70.1,45.9,50.2,67.3,61.6,43.8
2018.0,Keon Broxton,Brewers,51.0,89.0,5.0,0.231,0.217,1.0,9.0,2.25,20.4,55.1,24.5,0.0,33.3,14.8,0.0,36.0,38.0,26.0,18.0,44.0,38.0,25.7,69.5,43.1,45.5,70.4,61.4,39.7
2019.0,Keon Broxton,3 Teams,100.0,228.0,10.0,0.108,0.292,6.0,4.9,1.42,16.7,49.0,34.4,12.1,18.2,8.5,14.3,36.9,35.9,27.2,18.4,51.5,30.1,26.4,67.7,45.0,39.7,65.4,57.1,45.0
2015.0,Scott Schebler,Dodgers,19.0,40.0,2.0,0.25,0.3,1.0,4.7,1.33,8.7,52.2,39.1,0.0,33.3,8.3,0.0,52.2,26.1,21.7,17.4,43.5,39.1,41.0,68.9,52.8,41.2,88.1,67.1,42.4
2016.0,Scott Schebler,Reds,82.0,282.0,2.0,0.167,0.312,4.0,4.1,1.81,18.4,52.6,29.1,8.8,15.8,3.9,50.0,46.5,28.3,25.3,16.2,50.5,33.3,33.6,75.6,51.8,56.4,82.8,73.1,43.3
2017.0,Scott Schebler,Reds,141.0,531.0,5.0,0.252,0.248,3.0,3.9,1.19,16.2,45.6,38.2,9.7,22.4,4.4,50.0,45.9,33.7,20.4,19.3,41.4,39.4,35.0,76.4,52.4,58.5,82.0,72.9,42.0
2018.0,Scott Schebler,Reds,107.0,430.0,4.0,0.184,0.301,2.0,3.0,1.64,21.6,48.8,29.7,8.3,20.2,5.8,0.0,44.9,34.6,20.5,15.9,45.9,38.2,35.0,82.5,54.7,56.7,79.0,70.6,41.4
2019.0,Scott Schebler,Reds,30.0,95.0,0.0,0.099,0.154,1.0,2.7,2.0,11.1,59.3,29.6,12.5,12.5,9.4,0.0,46.3,31.5,22.2,31.5,40.7,27.8,29.8,81.6,50.7,67.2,77.4,73.8,40.3
2015.0,Austin Jackson,2 Teams,136.0,527.0,17.0,0.118,0.342,10.0,5.2,2.08,24.3,51.1,24.6,2.2,10.1,5.9,28.6,36.0,37.9,26.0,13.0,56.9,30.1,26.6,63.6,44.0,63.2,87.5,79.8,47.1
2016.0,Austin Jackson,White Sox,54.0,203.0,2.0,0.088,0.319,1.0,5.2,1.15,30.3,37.3,32.4,4.3,0.0,9.4,50.0,35.6,34.2,30.1,13.7,52.1,34.2,22.8,64.0,43.5,66.3,88.5,82.7,50.2
2017.0,Austin Jackson,Indians,85.0,318.0,3.0,0.164,0.385,1.0,5.0,1.54,21.0,47.9,31.1,2.9,10.3,8.6,100.0,36.8,35.9,27.3,11.4,56.8,31.8,23.8,63.6,42.2,62.3,87.8,80.0,46.2
2018.0,Austin Jackson,2 Teams,116.0,375.0,3.0,0.081,0.387,3.0,2.9,1.5,22.9,46.3,30.8,4.5,4.5,9.1,0.0,34.9,42.8,22.3,11.2,58.1,30.7,26.9,64.6,44.9,51.6,78.7,70.2,47.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.0,Tucker Barnhart,Reds,81.0,274.0,0.0,0.074,0.294,1.0,1.3,1.69,24.9,47.2,27.9,5.5,5.5,3.2,20.0,34.7,35.1,30.2,20.3,61.4,18.3,31.6,71.5,50.0,75.6,90.6,85.5,46.1
2016.0,Tucker Barnhart,Reds,115.0,420.0,1.0,0.122,0.299,0.0,2.2,1.73,24.9,47.5,27.5,3.6,8.3,4.8,40.0,40.0,38.1,21.9,14.8,57.1,28.1,27.4,73.3,47.6,67.4,87.5,81.0,44.1
2017.0,Tucker Barnhart,Reds,121.0,423.0,4.0,0.132,0.312,0.0,3.4,1.65,26.2,46.0,27.8,4.8,8.3,4.3,0.0,40.3,38.7,21.0,16.5,50.3,33.2,27.3,72.1,47.7,65.9,89.7,82.3,45.5
2018.0,Tucker Barnhart,Reds,138.0,522.0,0.0,0.124,0.291,4.0,2.8,1.46,24.4,44.9,30.7,9.0,9.0,3.7,55.6,44.3,31.9,23.8,13.2,48.4,38.4,28.8,69.0,45.4,66.2,90.9,81.7,41.3
2019.0,Tucker Barnhart,Reds,114.0,364.0,1.0,0.149,0.278,0.0,1.7,1.41,22.3,45.5,32.2,10.7,14.7,1.9,0.0,43.4,30.2,26.4,16.6,49.8,33.6,30.2,68.3,46.3,63.2,87.0,78.0,42.2
2015.0,Rajai Davis,Tigers,112.0,370.0,18.0,0.182,0.308,8.0,8.1,1.32,22.4,44.1,33.5,18.2,9.1,10.3,16.7,34.9,34.2,30.9,22.7,49.1,28.3,32.6,66.4,49.0,64.7,91.9,82.5,48.4
2016.0,Rajai Davis,Indians,134.0,495.0,43.0,0.139,0.299,6.0,7.8,1.25,19.0,45.0,36.0,10.4,9.6,7.1,100.0,43.6,31.3,25.1,19.1,54.4,26.5,33.2,72.7,51.4,60.2,87.2,77.8,46.1
2017.0,Rajai Davis,2 Teams,117.0,366.0,29.0,0.113,0.297,7.0,8.0,1.33,18.7,46.4,34.9,10.2,5.7,11.1,33.3,41.2,31.8,27.1,20.4,57.3,22.4,33.5,70.6,50.2,62.9,85.4,77.1,45.1
2018.0,Rajai Davis,Indians,101.0,216.0,21.0,0.056,0.291,7.0,7.6,1.5,21.8,46.9,31.3,15.2,2.2,14.5,0.0,29.4,37.9,32.7,30.7,42.5,26.8,35.4,74.4,52.2,58.1,88.9,77.0,42.9
2019.0,Rajai Davis,Mets,29.0,26.0,0.0,0.2,0.211,1.0,4.6,1.6,31.6,42.1,26.3,20.0,20.0,12.5,0.0,55.0,15.0,30.0,20.0,60.0,20.0,46.4,75.6,59.4,69.2,85.3,78.3,44.6
2015.0,Adam Lind,Brewers,149.0,572.0,0.0,0.183,0.309,0.0,1.3,1.32,18.8,46.2,35.1,7.0,14.1,2.7,0.0,35.6,38.3,26.2,14.8,47.9,37.3,34.1,61.3,45.2,70.2,89.2,80.7,40.9
2016.0,Adam Lind,Mariners,126.0,430.0,0.0,0.192,0.259,1.0,1.5,1.22,20.1,43.9,36.0,9.7,17.7,1.4,0.0,39.5,33.4,27.1,19.7,44.3,36.0,36.0,64.0,47.9,66.4,89.3,79.4,42.7
2017.0,Adam Lind,Nationals,116.0,301.0,1.0,0.21,0.316,0.0,2.2,1.27,17.7,46.0,36.3,7.3,17.1,2.9,0.0,35.4,39.4,25.2,13.7,46.9,39.4,32.6,58.9,45.1,73.0,90.3,83.7,47.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.0,Leury García,White Sox,18.0,15.0,1.0,0.0,0.429,0.0,4.3,7.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,42.9,14.3,42.9,28.6,42.9,28.6,31.4,66.7,46.8,45.5,77.8,65.5,43.6
2016.0,Leury García,White Sox,18.0,50.0,2.0,0.125,0.294,1.0,7.9,2.11,20.0,54.3,25.7,0.0,11.1,5.3,0.0,34.3,40.0,25.7,31.4,42.9,25.7,32.3,69.8,50.8,65.6,77.6,73.7,49.2
2017.0,Leury García,White Sox,87.0,326.0,8.0,0.153,0.321,5.0,5.4,2.29,20.6,55.3,24.1,3.6,16.4,6.3,12.5,39.0,36.0,25.0,23.7,49.6,26.7,35.2,74.9,54.4,65.4,85.6,78.8,48.3
2018.0,Leury García,White Sox,82.0,275.0,12.0,0.105,0.355,1.0,6.9,2.14,28.6,48.6,22.7,7.1,9.5,10.0,33.3,31.4,35.6,33.0,17.0,53.1,29.9,41.1,76.5,56.8,58.8,84.0,73.8,44.3
2019.0,Leury García,White Sox,140.0,618.0,15.0,0.099,0.353,5.0,6.1,2.33,21.5,54.9,23.6,5.8,7.8,8.3,13.3,33.2,32.7,34.1,14.2,57.3,28.5,38.5,73.2,53.9,63.5,86.6,77.4,44.3
2015.0,Jon Jay,Cardinals,79.0,245.0,0.0,0.048,0.246,2.0,3.2,3.31,21.6,60.2,18.2,3.1,3.1,0.9,0.0,33.5,38.0,28.5,20.1,57.5,22.3,34.0,67.2,48.9,76.1,93.5,86.8,44.9
2016.0,Jon Jay,Padres,90.0,373.0,2.0,0.098,0.371,0.0,3.9,2.61,24.1,54.9,21.1,5.4,3.6,8.2,40.0,35.8,33.2,31.0,15.5,55.0,29.5,34.7,70.8,51.8,63.3,88.1,79.4,47.5
2017.0,Jon Jay,Cubs,141.0,433.0,6.0,0.079,0.368,2.0,5.3,1.97,29.0,47.1,23.9,5.7,2.9,3.6,36.4,28.3,36.5,35.2,11.5,63.2,25.3,37.6,68.6,51.4,68.7,90.4,81.6,44.6
2018.0,Jon Jay,2 Teams,143.0,586.0,4.0,0.08,0.319,3.0,5.3,3.59,24.2,59.3,16.5,1.4,4.2,3.9,40.0,33.4,35.2,31.4,12.7,51.8,35.5,35.7,65.1,48.8,68.9,91.3,82.2,44.5
2019.0,Jon Jay,White Sox,47.0,182.0,0.0,0.048,0.324,0.0,1.0,2.3,26.1,51.5,22.4,0.0,0.0,13.0,28.6,29.1,31.9,39.0,19.9,58.9,21.3,34.6,67.9,50.0,75.8,91.5,85.7,46.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,Tony Wolters,Rockies,71.0,230.0,4.0,0.137,0.336,1.0,5.7,1.64,23.4,47.6,29.0,4.8,7.1,10.1,27.3,39.7,32.1,28.2,16.7,62.2,21.2,29.5,64.0,45.9,61.5,86.7,78.1,47.4
2017.0,Tony Wolters,Rockies,83.0,266.0,0.0,0.044,0.316,1.0,2.7,2.29,21.5,54.7,23.8,2.4,0.0,5.3,25.0,35.8,37.5,26.7,15.9,63.1,21.0,27.1,60.0,43.3,62.9,89.2,80.8,49.1
2018.0,Tony Wolters,Rockies,74.0,216.0,2.0,0.115,0.189,0.0,5.9,2.07,15.4,57.0,27.5,9.8,7.3,3.5,50.0,35.8,33.8,30.5,17.9,60.9,21.2,25.8,65.1,43.4,74.8,88.1,83.7,44.7
2019.0,Tony Wolters,Rockies,121.0,411.0,0.0,0.067,0.314,1.0,2.7,1.54,26.8,44.4,28.8,7.1,1.2,7.6,0.0,35.5,37.1,27.4,16.1,53.8,30.1,28.5,65.4,44.6,65.1,92.3,82.4,43.5
2015.0,James McCann,Tigers,114.0,425.0,0.0,0.122,0.325,1.0,3.1,1.84,23.1,49.8,27.0,7.2,8.4,4.6,33.3,38.6,35.8,25.6,16.1,57.3,26.6,39.0,67.8,52.1,60.1,87.9,76.6,45.6
2016.0,James McCann,Tigers,105.0,373.0,0.0,0.137,0.283,1.0,1.9,1.01,18.4,41.0,40.6,5.3,12.6,3.1,20.0,39.3,33.1,27.6,15.5,50.6,33.9,30.5,63.5,46.2,56.0,84.1,74.4,47.7
2017.0,James McCann,Tigers,106.0,391.0,1.0,0.162,0.3,0.0,3.3,1.1,28.2,37.6,34.2,8.8,14.3,6.0,0.0,43.8,27.7,28.5,15.7,46.1,38.2,35.4,68.2,50.3,61.1,87.7,77.5,45.4
2018.0,James McCann,Tigers,118.0,457.0,0.0,0.094,0.282,3.0,1.3,0.98,22.3,38.4,39.4,13.9,6.6,2.5,0.0,33.2,37.4,29.4,17.3,46.3,36.4,35.1,64.8,47.5,59.6,87.9,75.8,41.8
2019.0,James McCann,White Sox,118.0,476.0,4.0,0.187,0.359,1.0,3.8,1.38,23.5,44.4,32.1,7.2,18.6,4.5,0.0,37.6,32.0,30.4,13.9,46.2,39.9,35.3,68.9,49.6,56.9,83.6,72.8,42.8
2015.0,José Peraza,Dodgers,7.0,25.0,3.0,0.136,0.2,0.0,10.0,0.88,21.1,36.8,42.1,25.0,0.0,0.0,0.0,14.3,38.1,47.6,28.6,61.9,9.5,33.3,65.0,49.4,84.6,92.3,89.7,50.6
2016.0,José Peraza,Reds,72.0,256.0,21.0,0.087,0.361,10.0,5.9,1.5,27.5,43.5,29.0,6.7,5.0,4.4,100.0,31.3,40.3,28.4,19.4,59.2,21.3,36.7,68.6,51.1,76.7,93.9,87.1,45.1
2017.0,José Peraza,Reds,143.0,518.0,23.0,0.066,0.293,8.0,5.8,1.5,21.6,47.1,31.3,13.2,3.9,8.2,44.4,32.3,39.2,28.5,26.6,52.0,21.4,35.1,68.9,51.1,72.4,92.9,85.4,47.3
2018.0,José Peraza,Reds,157.0,683.0,23.0,0.128,0.307,6.0,5.7,0.96,25.5,36.5,38.0,7.7,6.8,8.0,32.0,35.3,36.0,28.8,18.8,51.8,29.5,35.2,67.6,49.1,76.1,95.7,87.7,43.0
2019.0,José Peraza,Reds,141.0,403.0,7.0,0.106,0.268,6.0,4.3,0.84,21.5,36.0,42.6,9.6,4.4,3.5,66.7,32.8,37.2,30.0,20.0,48.1,31.9,37.6,76.2,54.0,70.9,95.0,85.4,42.5
2015.0,Juan Lagares,Mets,143.0,465.0,7.0,0.1,0.308,3.0,5.3,1.77,14.2,54.8,31.0,11.0,5.5,8.8,50.0,27.9,41.6,30.4,18.2,51.7,30.2,36.2,66.0,50.0,68.0,89.1,80.9,46.3
2016.0,Juan Lagares,Mets,79.0,160.0,4.0,0.141,0.274,2.0,5.7,1.2,22.4,42.2,35.3,12.2,7.3,2.0,25.0,27.5,35.8,36.7,27.5,50.8,21.7,30.3,59.7,43.3,71.3,87.0,80.9,44.2
2017.0,Juan Lagares,Mets,94.0,272.0,7.0,0.115,0.309,3.0,6.2,1.76,20.4,50.8,28.8,16.4,5.5,7.2,37.5,43.7,32.2,24.1,21.1,49.2,29.6,33.6,61.5,46.2,68.4,86.1,79.0,45.3
2018.0,Juan Lagares,Mets,30.0,64.0,3.0,0.051,0.392,1.0,7.1,2.55,22.0,56.0,22.0,18.2,0.0,10.7,100.0,25.5,45.1,29.4,25.5,51.0,23.5,36.3,69.0,51.6,65.9,85.5,78.2,47.0
2019.0,Juan Lagares,Mets,133.0,285.0,4.0,0.112,0.279,1.0,5.3,1.33,18.3,46.7,35.0,9.5,7.9,14.3,16.7,28.5,40.9,30.6,18.3,57.5,24.2,36.0,65.9,48.5,61.1,90.0,77.6,41.8
2015.0,Matt Adams,Cardinals,60.0,186.0,1.0,0.137,0.285,0.0,2.2,1.06,20.1,41.0,38.8,7.7,9.6,5.5,100.0,43.7,31.1,25.2,11.9,50.4,37.8,39.5,74.0,52.5,69.2,85.0,77.6,37.9
2016.0,Matt Adams,Cardinals,118.0,327.0,0.0,0.222,0.286,1.0,1.4,0.66,19.8,31.8,48.4,6.7,15.2,10.1,50.0,35.2,36.5,28.3,14.6,48.9,36.5,37.3,71.1,50.9,62.8,86.9,76.3,40.2
2017.0,Matt Adams,2 Teams,131.0,367.0,0.0,0.248,0.311,0.0,2.0,0.91,18.4,38.8,42.7,6.4,18.3,4.0,0.0,46.7,32.9,20.4,15.3,47.5,37.3,40.7,73.2,53.9,60.2,82.2,72.4,40.6
2018.0,Matt Adams,2 Teams,121.0,337.0,0.0,0.239,0.245,0.0,1.2,0.78,20.6,34.8,44.6,10.6,20.2,7.4,0.0,48.1,30.0,21.9,18.5,42.5,39.1,35.1,72.3,50.2,62.2,86.2,76.3,40.7
2019.0,Matt Adams,Nationals,111.0,333.0,0.0,0.239,0.284,0.0,1.5,0.69,23.6,31.3,45.1,12.5,22.7,8.2,100.0,51.5,28.1,20.4,18.9,42.3,38.8,36.1,72.2,50.1,52.6,81.7,68.9,38.8
2015.0,Caleb Joseph,Orioles,100.0,355.0,0.0,0.159,0.269,0.0,2.1,0.78,23.4,33.5,43.1,7.5,10.3,8.4,0.0,37.7,33.7,28.6,18.3,51.2,30.6,32.3,66.3,47.9,62.9,88.4,79.1,45.9
2016.0,Caleb Joseph,Orioles,49.0,141.0,0.0,0.023,0.221,0.0,1.0,1.05,19.2,41.3,39.4,9.8,0.0,4.7,0.0,32.1,33.0,34.9,15.1,63.2,21.7,35.5,66.9,49.2,60.0,88.7,77.0,43.7
2017.0,Caleb Joseph,Orioles,89.0,266.0,0.0,0.157,0.328,0.0,2.4,1.56,24.2,46.2,29.7,7.4,14.8,4.8,0.0,36.6,38.3,25.1,21.3,50.3,28.4,34.1,66.7,49.4,65.6,82.6,76.4,46.9
2018.0,Caleb Joseph,Orioles,82.0,280.0,2.0,0.102,0.282,1.0,4.6,1.05,20.8,40.6,38.6,3.9,3.9,6.3,50.0,38.2,33.2,28.6,15.6,60.3,24.1,37.0,69.2,51.2,60.4,87.7,76.7,44.1
2019.0,Caleb Joseph,Diamondbacks,20.0,41.0,0.0,0.053,0.286,0.0,2.6,0.62,25.0,28.6,46.4,15.4,0.0,12.5,0.0,31.0,37.9,31.0,10.3,58.6,31.0,26.9,67.6,46.7,47.6,88.0,76.1,48.7
2015.0,Kurt Suzuki,Twins,131.0,479.0,0.0,0.074,0.265,0.0,1.0,1.14,19.4,43.0,37.7,11.3,3.5,4.9,14.3,41.4,34.9,23.7,13.8,61.5,24.7,28.3,63.8,45.8,76.2,93.6,88.1,49.3
2016.0,Kurt Suzuki,Twins,106.0,373.0,0.0,0.145,0.276,0.0,1.7,1.04,21.3,40.2,38.5,10.5,7.0,1.7,0.0,44.7,32.8,22.5,17.5,53.0,29.5,30.9,67.3,48.0,74.4,92.1,86.1,46.9
2017.0,Kurt Suzuki,Braves,81.0,309.0,0.0,0.254,0.268,0.0,1.1,0.75,18.5,34.9,46.6,15.3,17.1,4.8,50.0,48.8,35.0,16.3,20.0,46.7,33.3,39.3,71.1,52.8,75.7,91.9,84.9,42.3
2018.0,Kurt Suzuki,Braves,105.0,388.0,0.0,0.173,0.275,0.0,1.5,0.86,23.2,35.5,41.3,9.4,9.4,4.5,0.0,52.6,29.0,18.4,15.2,46.1,38.7,37.0,74.3,53.3,70.9,92.3,83.9,43.6
2019.0,Kurt Suzuki,Nationals,85.0,309.0,0.0,0.221,0.248,1.0,1.4,0.78,23.5,33.6,42.9,15.1,16.0,2.4,0.0,53.4,31.6,15.0,19.8,45.7,34.4,32.4,75.4,51.9,67.9,89.4,82.1,45.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,Albert Almora Jr.,Cubs,47.0,117.0,0.0,0.179,0.315,0.0,3.1,1.5,27.8,43.3,28.9,3.8,11.5,10.3,50.0,40.2,37.0,22.8,12.0,59.8,28.3,40.9,61.8,50.8,69.4,87.0,79.5,47.2
2017.0,Albert Almora Jr.,Cubs,132.0,323.0,1.0,0.147,0.338,0.0,3.2,1.66,20.8,49.4,29.8,6.8,11.0,9.1,16.7,39.8,32.7,27.5,19.9,50.6,29.5,38.5,67.3,51.5,59.4,88.5,76.6,45.3
2018.0,Albert Almora Jr.,Cubs,152.0,479.0,1.0,0.092,0.337,3.0,3.0,1.74,20.2,50.7,29.1,12.4,4.8,10.9,25.0,38.2,32.2,29.5,23.3,49.3,27.4,41.9,70.7,54.3,63.8,87.9,77.3,42.9
2019.0,Albert Almora Jr.,Cubs,130.0,363.0,2.0,0.145,0.255,1.0,3.4,1.88,18.8,53.1,28.2,17.9,15.4,7.5,0.0,33.5,39.4,27.1,23.9,45.4,30.6,41.2,67.9,51.6,64.7,89.7,77.5,39.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,Teoscar Hernández,Astros,41.0,112.0,0.0,0.19,0.275,2.0,2.7,1.21,12.3,47.9,39.7,6.9,13.8,8.6,0.0,45.2,30.1,24.7,19.2,47.9,32.9,24.6,64.4,42.2,51.6,77.3,68.9,44.1
2017.0,Teoscar Hernández,2 Teams,27.0,95.0,0.0,0.341,0.333,1.0,2.7,0.58,22.6,28.3,49.1,0.0,30.8,13.3,0.0,47.2,28.3,24.5,13.2,58.5,28.3,31.4,73.7,50.1,58.7,71.4,67.0,44.3
2018.0,Teoscar Hernández,Blue Jays,134.0,523.0,5.0,0.229,0.313,5.0,5.5,0.83,19.9,36.4,43.7,10.1,15.9,7.0,0.0,37.7,36.1,26.3,15.8,46.8,37.3,32.2,74.3,49.6,45.5,75.7,64.1,41.2
2019.0,Teoscar Hernández,Blue Jays,125.0,464.0,6.0,0.242,0.293,3.0,4.4,0.9,17.8,39.0,43.2,12.3,22.8,7.8,0.0,48.7,29.1,22.3,16.2,40.0,43.8,30.3,72.9,47.3,55.6,77.2,68.9,39.8
2015.0,Danny Espinosa,Nationals,118.0,412.0,5.0,0.169,0.299,2.0,4.8,1.22,18.4,44.8,36.8,15.2,14.1,7.1,52.9,43.4,30.3,26.2,23.6,48.7,27.7,38.2,75.0,53.7,62.7,80.8,73.4,42.2
2016.0,Danny Espinosa,Nationals,157.0,601.0,9.0,0.169,0.261,2.0,3.7,0.9,18.2,38.8,43.1,12.1,17.1,4.0,32.1,52.7,29.7,17.6,18.1,48.4,33.4,33.2,69.6,48.6,50.6,80.6,68.8,42.3
2017.0,Danny Espinosa,3 Teams,93.0,295.0,4.0,0.105,0.261,5.0,3.5,0.97,13.9,42.4,43.7,13.6,9.1,6.3,33.3,49.4,34.4,16.3,24.4,43.8,31.9,31.8,74.3,51.9,37.8,72.4,61.2,47.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.0,Sandy León,Red Sox,41.0,128.0,0.0,0.018,0.244,1.0,1.9,1.23,18.8,44.7,36.5,25.8,0.0,2.6,14.3,42.4,29.3,28.3,29.3,56.5,14.1,29.0,60.3,44.0,76.0,88.9,84.5,48.0
2016.0,Sandy León,Red Sox,78.0,283.0,0.0,0.167,0.392,0.0,2.9,1.41,24.7,44.1,31.2,8.6,12.1,12.2,16.7,46.4,28.1,25.5,19.8,49.0,31.3,32.6,59.1,43.5,73.0,89.9,82.4,40.9
2017.0,Sandy León,Red Sox,85.0,301.0,0.0,0.129,0.28,0.0,1.5,0.96,25.4,36.5,38.1,18.7,9.3,4.2,75.0,37.8,34.8,27.4,24.4,45.8,29.9,32.4,62.5,45.4,67.5,89.0,80.3,43.2
2018.0,Sandy León,Red Sox,89.0,288.0,1.0,0.102,0.226,0.0,3.4,1.0,17.0,41.5,41.5,7.7,6.4,6.4,0.0,44.6,33.2,22.3,21.8,51.8,26.4,35.0,64.0,46.8,68.5,86.4,78.5,40.7
2019.0,Sandy León,Red Sox,65.0,191.0,0.0,0.105,0.231,0.0,0.9,0.79,20.0,35.2,44.8,19.6,8.9,13.6,0.0,36.9,33.8,29.2,24.6,50.0,25.4,32.3,62.4,45.1,72.3,88.1,81.6,42.5
2015.0,Matt Kemp,Padres,154.0,648.0,12.0,0.178,0.311,2.0,5.1,1.23,21.4,43.3,35.2,2.5,14.3,5.1,0.0,40.9,37.6,21.4,11.2,47.3,41.6,35.8,70.7,51.0,62.8,83.4,75.2,43.5
2016.0,Matt Kemp,2 Teams,156.0,672.0,1.0,0.231,0.297,0.0,2.2,1.01,20.5,39.9,39.7,4.7,18.4,2.6,0.0,44.5,33.0,22.5,15.2,48.9,35.9,40.7,75.0,55.4,58.3,83.0,72.6,42.9
2017.0,Matt Kemp,Braves,115.0,467.0,0.0,0.187,0.318,2.0,1.7,1.72,23.2,48.5,28.2,3.1,19.8,4.8,0.0,39.1,36.8,24.1,17.4,47.9,34.7,37.9,79.8,54.8,61.7,79.8,72.4,40.4
2018.0,Matt Kemp,Dodgers,146.0,506.0,0.0,0.19,0.339,0.0,1.2,0.92,26.8,35.0,38.1,5.9,15.6,4.0,0.0,42.1,35.9,22.0,13.8,42.7,43.5,34.3,73.7,50.7,60.7,80.3,72.6,41.7
2019.0,Matt Kemp,Reds,20.0,62.0,0.0,0.083,0.268,0.0,1.1,1.13,19.0,42.9,38.1,6.3,6.3,0.0,0.0,50.0,31.0,19.0,14.3,45.2,40.5,39.2,73.3,54.1,45.1,71.6,60.8,43.7
2015.0,Mark Trumbo,2 Teams,142.0,545.0,0.0,0.187,0.313,0.0,2.5,1.03,18.0,41.6,40.3,12.5,14.5,6.4,0.0,37.1,32.9,30.0,16.4,50.1,33.4,36.8,72.2,51.6,58.5,80.9,71.6,42.0
2016.0,Mark Trumbo,Orioles,159.0,667.0,2.0,0.277,0.278,0.0,2.9,0.92,17.4,39.5,43.1,12.6,24.6,5.7,0.0,42.0,34.1,23.9,19.2,41.5,39.3,33.8,69.9,49.4,57.3,82.0,72.4,43.2
2017.0,Mark Trumbo,Orioles,146.0,603.0,1.0,0.163,0.278,0.0,2.5,1.07,16.1,43.3,40.6,15.0,13.8,9.0,0.0,38.7,39.9,21.4,20.9,48.7,30.4,34.5,70.8,49.6,59.7,80.8,72.2,41.7
2018.0,Mark Trumbo,Orioles,90.0,358.0,0.0,0.191,0.303,0.0,1.1,1.22,22.9,42.4,34.7,10.6,20.0,7.7,0.0,33.1,40.4,26.5,18.0,42.0,40.0,37.2,69.1,49.6,58.8,84.0,72.4,39.0
2019.0,Mark Trumbo,Orioles,12.0,31.0,0.0,0.103,0.208,0.0,0.4,1.71,20.8,50.0,29.2,14.3,0.0,0.0,0.0,41.7,45.8,12.5,20.8,37.5,41.7,37.2,71.7,51.2,65.5,81.6,74.6,40.5
2015.0,Alcides Escobar,Royals,148.0,662.0,17.0,0.064,0.286,5.0,5.9,1.6,22.3,47.8,29.9,9.9,1.9,5.4,20.0,31.5,38.3,30.2,20.8,58.4,20.8,35.4,69.2,51.3,72.2,90.4,83.8,47.1
2016.0,Alcides Escobar,Royals,162.0,682.0,17.0,0.089,0.295,4.0,5.4,1.67,20.1,49.9,29.9,9.3,4.3,7.0,13.3,41.4,33.6,25.0,22.3,55.4,22.3,39.1,69.3,52.9,70.8,86.6,80.3,45.6
